SYMBOL,SERIES,OPEN,HIGH,LOW,CLOSE,LAST,PREVCLOSE,TOTTRDQTY,TOTTRDVAL,TIMESTAMP,TOTALTRADES,ISIN,
ESTER,BE,31,31,28.6,30.45,31,30.05,6438,191716,27-OCT-2019,54,INE778B01029,
EUROTEXIND,EQ,13.9,13.9,13.9,13.9,13.9,13.25,500,6950,27-OCT-2019,1,INE022C01012,
EVEREADY,EQ,50.05,50.05,50.05,50.05,50.05,47.7,140184,7016209.2,27-OCT-2019,145,INE128A01029,
EVERESTIND,EQ,298.7,298.7,294.15,297.4,298,295.35,9139,2713169.5,27-OCT-2019,346,INE295A01018,
EXCEL,BE,1.05,1.05,1,1.05,1,1.05,3116,3266.8,27-OCT-2019,9,INE688J01015,
EXCELINDUS,EQ,898.95,920,894,907.5,914,882.15,9065,8222041.3,27-OCT-2019,740,INE369A01029,
EXIDEIND,EQ,177.4,179,176.8,177.65,177.25,176.6,207072,36802099.7,27-OCT-2019,3252,INE302A01020,
EXPLEOSOL,EQ,279.95,282.9,275,279.6,278,274.3,278,77443.95,27-OCT-2019,24,INE201K01015,
FACT,EQ,39.7,39.9,39.4,39.6,39.4,39.65,13286,526682.3,27-OCT-2019,146,INE188A01015,
FAIRCHEM,EQ,487,497.8,480.25,495.4,497.8,481.75,8633,4230994.25,27-OCT-2019,426,INE959A01019,
FCL,EQ,25.3,25.85,24.1,25.15,25.2,25.35,56751,1410334.1,27-OCT-2019,408,INE045J01026,
FCONSUMER,EQ,22.95,24.2,22.85,23.7,24.2,22.85,417443,9821129.85,27-OCT-2019,1590,INE220J01025,
FCSSOFT,EQ,0.25,0.25,0.2,0.2,0.25,0.2,111630,25056.95,27-OCT-2019,83,INE512B01022,
FDC,EQ,169.45,171.15,166.55,170.6,171.15,168.3,22067,3745319.75,27-OCT-2019,399,INE258B01022,
FEDERALBNK,EQ,81.25,81.75,80.6,80.85,80.85,80.25,1799905,145727543.5,27-OCT-2019,11423,INE171A01029,
FEL,EQ,24.1,26.65,23.55,25.7,26.3,23.5,254691,6487051.45,27-OCT-2019,684,INE623B01027,
FELDVR,EQ,24.1,25,22.75,24.25,25,22,8287,198805.15,27-OCT-2019,76,IN9623B01058,
FIEMIND,EQ,365,382,365,376.25,377,371,1304,490976.7,27-OCT-2019,103,INE737H01014,
FILATEX,EQ,36.3,37.5,35.7,36.15,36.3,35.55,46098,1679217.15,27-OCT-2019,376,INE816B01027,
FINCABLES,EQ,379.95,381.65,376,379.8,380.6,376,5453,2068849.55,27-OCT-2019,332,INE235A01022,
FINEORG,EQ,1913.2,2010,1907,1951.1,1954.9,1901.75,5380,10513142.4,27-OCT-2019,762,INE686Y01026,
FINPIPE,EQ,611,618,608,613.9,615,607.3,10485,6443993.95,27-OCT-2019,665,INE183A01016,
FLEXITUFF,EQ,5.25,5.4,5.05,5.05,5.4,5.25,1571,8138.9,27-OCT-2019,6,INE060J01017,
FLFL,EQ,399.7,416.95,399.7,414.85,416.8,400.45,13703,5638489.5,27-OCT-2019,478,INE452O01016,
FLUOROCHEM,BE,699,710,682.2,692.4,690,688.7,3720,2574273.95,27-OCT-2019,68,INE09N301011,
FMGOETZE,EQ,540.5,564.95,540.5,559.5,560,550.45,1044,578929.25,27-OCT-2019,66,INE529A01010,
FMNL,EQ,40.55,40.85,39,40.45,40.75,40.55,1717,69176.95,27-OCT-2019,29,INE360L01017,
FORCEMOT,EQ,1055,1074,1042,1062.6,1064,1040.15,9528,10098984.05,27-OCT-2019,965,INE451A01017,
FORTIS,EQ,138.2,139.7,137.8,139.15,139.45,137.65,314332,43686365.1,27-OCT-2019,1217,INE061F01013,
FOSECOIND,EQ,1388,1402,1354.8,1365.3,1365,1339.7,561,771150.1,27-OCT-2019,86,INE519A01011,
FRETAIL,EQ,383.3,404,377.5,397.1,400,379.95,115557,45600980.8,27-OCT-2019,1550,INE752P01024,
FSC,EQ,490,530,490,513.4,520,491.2,9260,4744281.15,27-OCT-2019,337,INE935Q01015,
FSL,EQ,50.1,50.75,49.85,50.05,49.9,50.35,257960,12949613.5,27-OCT-2019,1278,INE684F01012,
GABRIEL,EQ,108.5,111.3,108.5,110.25,110,109.05,15035,1660175.05,27-OCT-2019,449,INE524A01029,
GAEL,EQ,144.95,144.95,135.55,137.85,138.5,138.7,8953,1237856,27-OCT-2019,223,INE036B01022,
GAIL,EQ,124,124,122.6,123.65,123.85,123.05,637741,78834314.2,27-OCT-2019,5514,INE129A01019,
GAL,EQ,1.8,1.8,1.75,1.75,1.75,1.75,4526,8146.15,27-OCT-2019,9,INE482J01021,
GALAXYSURF,EQ,1552,1600,1550,1575.5,1560,1545.45,4919,7750128,27-OCT-2019,960,INE600K01018,
GALLANTT,EQ,25.65,26.9,25.35,26.1,26.5,25.7,2229,58164.6,27-OCT-2019,86,INE297H01019,
GALLISPAT,EQ,21.3,22,18.45,20.1,19.8,20.3,10561,211283.45,27-OCT-2019,77,INE528K01029,
GAMMNINFRA,EQ,0.3,0.3,0.25,0.3,0.3,0.25,208651,59033.3,27-OCT-2019,103,INE181G01025,
GANDHITUBE,EQ,300,309.9,292,301.9,308.2,300,805,241645.5,27-OCT-2019,97,INE524B01027,
GANECOS,EQ,267.95,269.9,262.75,264.05,263.1,265.1,998,263564.4,27-OCT-2019,63,INE845D01014,
GANESHHOUC,EQ,33,34.8,33,34.05,34.5,33.55,13810,469837.6,27-OCT-2019,164,INE460C01014,
GANGESSECU,EQ,34,34,32.65,33.9,32.65,33.85,334,11333.85,27-OCT-2019,8,INE335W01016,
GANGOTRI,BZ,1,1,1,1,1,1.05,5103,5103,27-OCT-2019,12,INE670B01028,
GARDENSILK,EQ,11.45,11.5,11,11.2,11.45,11.35,6783,75536.1,27-OCT-2019,97,INE526A01016,
GARFIBRES,EQ,1150,1194.35,1050,1120.35,1111,1148.05,3082,3420770.3,27-OCT-2019,483,INE276A01018,
GATI,EQ,56.85,57.25,55.5,56.5,55.75,55.75,64484,3652496,27-OCT-2019,593,INE152B01027,
GAYAHWS,BE,0.3,0.3,0.3,0.3,0.3,0.3,41670,12501,27-OCT-2019,9,INE287Z01012,
GAYAPROJ,EQ,129.95,129.95,126.6,128.05,126.6,130.25,890,114125.25,27-OCT-2019,63,INE336H01023,
GDL,EQ,92.5,94.5,92.5,94.05,94.4,92.85,10935,1025257.65,27-OCT-2019,199,INE852F01015,
GEECEE,EQ,82.3,85,82.25,84.35,83.05,83.85,401,33626.35,27-OCT-2019,16,INE916G01016,
GENESYS,EQ,67.05,67.05,65.25,66.1,66,65.75,1165,77595.6,27-OCT-2019,26,INE727B01026,
GENUSPAPER,EQ,5.15,5.25,4.8,5.05,5.05,5.05,35534,178908.75,27-OCT-2019,76,INE949P01018,
GENUSPOWER,EQ,24.75,25.5,24.75,24.9,24.95,24.7,24265,609523.3,27-OCT-2019,171,INE955D01029,
GEOJITFSL,EQ,28.6,28.6,27.65,27.9,27.9,27.25,80035,2249717.15,27-OCT-2019,424,INE007B01023,
GEPIL,EQ,713.95,716,691.2,702.3,702,707.15,2151,1511998.6,27-OCT-2019,175,INE878A01011,
GESHIP,EQ,298,308.85,296.9,305.3,305,299.5,8626,2626211.35,27-OCT-2019,279,INE017A01032,
GET&D,EQ,181.7,181.7,176.2,178.2,177.8,179.6,5707,1017142.65,27-OCT-2019,215,INE200A01026,
GFLLIMITED,EQ,83,83.8,81.05,82.8,82.5,80.8,34637,2870984.65,27-OCT-2019,226,INE538A01037,
GFSTEELS,BE,6,6,6,6,6,6.3,785,4710,27-OCT-2019,15,INE534A01028,
GHCL,EQ,212.85,217,211.95,216.35,215.5,211.45,43761,9429107.2,27-OCT-2019,653,INE539A01019,
GICHSGFIN,EQ,171.7,173.2,169.35,171.7,172,171.7,74795,12840238.35,27-OCT-2019,1230,INE289B01019,
GICRE,EQ,273.95,274.95,262.3,267.75,267.6,273.1,176514,47241936.3,27-OCT-2019,3660,INE481Y01014,
GILLETTE,EQ,7974,8102,7905.7,8040.75,8020,7837.55,3302,26523986.1,27-OCT-2019,1199,INE322A01010,
GINNIFILA,EQ,8.5,8.75,8.35,8.7,8.75,8.35,27575,239274.9,27-OCT-2019,65,INE424C01010,
GIPCL,EQ,70.45,71.2,70.45,70.95,70.95,70.8,13390,949917.8,27-OCT-2019,103,INE162A01010,
GKWLIMITED,EQ,735,765.95,730.3,735.05,730.3,740.65,19,13966,27-OCT-2019,5,INE528A01020,
GLAXO,EQ,1525,1561.95,1524.9,1551.15,1553.05,1516.65,24508,37925894.35,27-OCT-2019,2241,INE159A01016,
GLENMARK,EQ,314.75,314.75,310,312.05,313.9,310.75,93126,29095814.75,27-OCT-2019,2146,INE935A01035,
GLOBALVECT,EQ,55.95,55.95,51.55,55.6,55.85,52.5,3817,209191,27-OCT-2019,189,INE792H01019,
GLOBOFFS,BE,6.15,6.15,6.15,6.15,6.15,5.9,10,61.5,27-OCT-2019,1,INE446C01013,
GLOBUSSPR,EQ,120.9,121.5,119.25,120.8,121.15,119.95,6606,795290.3,27-OCT-2019,223,INE615I01010,
GMBREW,EQ,377.6,382.45,377.6,379.7,379.3,377.6,5680,2157950.8,27-OCT-2019,263,INE075D01018,
GMDCLTD,EQ,58.3,58.8,58,58.55,58.5,57.65,55257,3231693.2,27-OCT-2019,416,INE131A01031,
GMMPFAUDLR,EQ,1463.95,1487,1430,1447.6,1435,1425.2,4621,6729965.25,27-OCT-2019,597,INE541A01023,
GMRINFRA,EQ,19.85,20.15,19.75,19.9,19.9,19.85,2553297,50960050.9,27-OCT-2019,4035,INE776C01039,
GNA,EQ,255,257.75,252.5,255,254,251.9,5032,1284371.3,27-OCT-2019,237,INE934S01014,
GNFC,EQ,203.9,206.85,201.9,205,203.6,202.2,69396,14175567.45,27-OCT-2019,1230,INE113A01013,
GOACARBON,BE,216.5,216.5,210,213.05,215,210.3,2675,566515.4,27-OCT-2019,111,INE426D01013,
GOCLCORP,EQ,280.05,293.95,280.05,291,293,277.5,6102,1773285.55,27-OCT-2019,196,INE077F01035,
GODFRYPHLP,EQ,1076.95,1088.9,1064.9,1082.45,1085,1070.55,10749,11609336.05,27-OCT-2019,698,INE260B01028,
GODREJAGRO,EQ,502.45,511.5,500,509.4,508,506.45,17187,8695951.6,27-OCT-2019,964,INE850D01014,
GODREJCP,EQ,706.8,715,701.4,705.7,704.65,702.6,65422,46267206.15,27-OCT-2019,2750,INE102D01028,
GODREJIND,EQ,408,412,405,408.3,409,402,24785,10114903.4,27-OCT-2019,1172,INE233A01035,
GODREJPROP,EQ,982.8,988.7,979.8,983.8,982,975.35,20944,20607163.45,27-OCT-2019,2387,INE484J01027,
GOENKA,BZ,0.3,0.3,0.2,0.3,0.3,0.25,36232,9283.5,27-OCT-2019,22,INE516K01024,
GOKEX,EQ,83,84.5,81.95,84.35,84.45,82.1,12589,1055966,27-OCT-2019,228,INE887G01027,
GOKUL,EQ,12.25,12.45,11.95,12.25,12.35,11.9,964,11821,27-OCT-2019,9,INE020J01029,
GOKULAGRO,EQ,13.95,14.5,13.85,14.25,14.5,13.85,907,12921.2,27-OCT-2019,32,INE314T01025,
GOLDBEES,EQ,3435,3480,3400,3413.4,3410,3428.15,15581,53424107.4,27-OCT-2019,3658,INF732E01102,
GOLDENTOBC,EQ,29.7,29.7,26.6,28.55,29.35,27.2,482,13874.05,27-OCT-2019,25,INE973A01010,
GOLDIAM,EQ,131.5,135,130.3,133.7,133.5,131.55,16619,2214636.85,27-OCT-2019,350,INE025B01017,
GOLDSHARE,EQ,3465,3475,3444,3450.2,3445,3448.85,853,2948754.9,27-OCT-2019,316,INF789F01059,
GOLDTECH,EQ,9.6,9.85,9.1,9.8,9.85,9.8,929,9100.95,27-OCT-2019,16,INE805A01014,
GOODLUCK,EQ,52.2,54.25,48.05,52.2,54.25,50.25,1988,102992,27-OCT-2019,56,INE127I01024,
GPIL,EQ,132.2,139.8,132.2,138.1,139,131.8,23004,3141245.7,27-OCT-2019,348,INE177H01013,
GPPL,EQ,82,82.8,81.1,81.65,81.8,81,76320,6254146.7,27-OCT-2019,662,INE517F01014,
GPTINFRA,EQ,42.9,42.9,38.65,40.9,42,41.15,325,13446.05,27-OCT-2019,10,INE390G01014,
GRANULES,EQ,124.75,126.9,124.2,125.7,126,124.2,365443,45839220.45,27-OCT-2019,3111,INE101D01020,
GRAPHITE,EQ,280.6,283,279,282,282.5,278.95,203497,57283287.1,27-OCT-2019,4154,INE371A01025,
GRASIM,EQ,711.5,715.75,694,703,703.1,709.95,588272,412244458.15,27-OCT-2019,12247,INE047A01021,
GRAVITA,EQ,39.95,41,39.95,40.7,41,39.95,5431,220335.55,27-OCT-2019,178,INE024L01027,
GREAVESCOT,EQ,134,136,133.25,134.45,133.7,133.3,28196,3793802.65,27-OCT-2019,597,INE224A01026,
GREENLAM,EQ,920,930,901,906.3,907.6,918.05,124,112356.45,27-OCT-2019,27,INE544R01013,
GREENPANEL,BE,34.75,34.75,34.75,34.75,34.75,36.55,1252,43507,27-OCT-2019,10,INE08ZM01014,
GREENPLY,EQ,151.5,155.9,151.5,153.6,152.3,155.05,6113,936785.35,27-OCT-2019,220,INE461C01038,
GREENPOWER,EQ,1.5,1.5,1.5,1.5,1.5,1.55,23719,35578.5,27-OCT-2019,45,INE999K01014,
GRINDWELL,EQ,590.1,602,590.1,600.1,600,597.15,565,338383.7,27-OCT-2019,65,INE536A01023,
GROBTEA,EQ,329,329,314,319.55,315.5,309.7,100,32208.65,27-OCT-2019,14,INE646C01018,
GRPLTD,EQ,986,986,893,903.15,896,888.9,38,35045.9,27-OCT-2019,19,INE137I01015,
GRSE,EQ,196.4,209.6,191.25,206.6,204.75,194.3,659206,134145339.35,27-OCT-2019,11762,INE382Z01011,
GSCLCEMENT,EQ,17.35,18,17.25,17.9,17.85,17.75,18061,321274.55,27-OCT-2019,106,INE542A01039,
GSFC,EQ,76.5,77.4,75.1,76.95,77.25,75.9,57329,4394734.45,27-OCT-2019,726,INE026A01025,
GSKCONS,EQ,9070.05,9080,9031.4,9072.45,9079,9071.4,852,7721234.3,27-OCT-2019,359,INE264A01014,
GSPL,EQ,208.1,210,207.75,208.7,208.25,207.7,9460,1975869.8,27-OCT-2019,336,INE246F01010,
GSS,EQ,30.2,30.2,28.95,30.2,30.2,28.8,2919,88110.05,27-OCT-2019,34,INE871H01011,
GTL,EQ,1.45,1.45,1.45,1.45,1.45,1.45,455,659.75,27-OCT-2019,3,INE043A01012,
GTLINFRA,EQ,0.4,0.45,0.35,0.4,0.45,0.4,926963,369788.55,27-OCT-2019,224,INE221H01019,
GTNIND,EQ,6.15,6.15,6.15,6.15,6.15,5.6,45,276.75,27-OCT-2019,1,INE537A01013,
GTPL,EQ,70.95,72,70,71.35,71.2,69.65,8530,605788.6,27-OCT-2019,147,INE869I01013,
GUFICBIO,EQ,72,72,69,70.2,70,69.95,10810,760092.25,27-OCT-2019,169,INE742B01025,
GUJALKALI,EQ,435.3,446.95,435,442.05,442,434.15,5291,2333679.5,27-OCT-2019,386,INE186A01019,
GUJAPOLLO,EQ,136.5,136.55,133.2,133.25,133.2,132.55,6,809.25,27-OCT-2019,5,INE826C01016,
GUJGASLTD,EQ,180,186.9,180,184.7,184.75,178,186465,34406044.2,27-OCT-2019,3189,INE844O01030,
GULFOILLUB,EQ,873.9,873.95,855.05,858.45,858.5,852.55,793,683920.85,27-OCT-2019,103,INE635Q01029,
GULFPETRO,EQ,41.8,41.8,39.3,40.3,40.65,40.6,3419,137984.4,27-OCT-2019,107,INE586G01017,
GULPOLY,BE,40.95,41,38.4,40.65,40.95,40.4,1575,62529.25,27-OCT-2019,19,INE255D01024,
GVKPIL,EQ,4.05,4.05,4.05,4.05,4.05,3.9,161315,653325.75,27-OCT-2019,96,INE251H01024,
HAL,EQ,741,770,741,747.55,749,737.55,6498,4869730.6,27-OCT-2019,788,INE066F01012,
HARITASEAT,EQ,449.95,462.95,444.3,452.1,450.65,443.1,301,135821.9,27-OCT-2019,31,INE939D01015,
HARRMALAYA,EQ,48.2,48.35,47.15,47.75,47.9,47.65,17164,820599.4,27-OCT-2019,243,INE544A01019,
HATHWAY,EQ,21.95,22.5,21.1,22.3,22.5,21.45,441761,9828854.35,27-OCT-2019,1375,INE982F01036,
HATSUN,E1,460,460,459.95,460,460,460,138,63479.45,27-OCT-2019,6,IN9473B01017,
HATSUN,EQ,577.05,619.9,577.05,600.55,600,578.95,6695,4000140.4,27-OCT-2019,271,INE473B01035,
HAVELLS,EQ,666.7,674.2,664.25,667.75,666.1,664.8,140511,94003735.6,27-OCT-2019,5317,INE176B01034,
HBLPOWER,EQ,17.9,18,17.25,17.6,17.8,17.5,33921,596156,27-OCT-2019,195,INE292B01021,
HCC,EQ,7.95,8.35,7.75,8.05,8.2,7.8,649087,5204093.5,27-OCT-2019,799,INE549A01026,
HCG,EQ,103.1,112.65,103.1,109.45,108.5,106.9,1990,215884.65,27-OCT-2019,59,INE075I01017,
HCL-INSYS,EQ,6.3,6.65,6.3,6.55,6.6,6.35,312475,2048590.7,27-OCT-2019,621,INE236A01020,
HCLTECH,EQ,1138,1139.65,1125.1,1130.5,1130.9,1134.05,151960,172264822,27-OCT-2019,6614,INE860A01027,
HDFC,EQ,2114.95,2120,2096.8,2105.35,2103.9,2101.55,280920,592081841.75,27-OCT-2019,12046,INE001A01036,
HDFCAMC,EQ,2938.95,3089.95,2926.35,3056.7,3068,2898.55,345475,1048947836.35,27-OCT-2019,25947,INE127D01025,
HDFCBANK,EQ,1239.95,1241.9,1235,1237.7,1238,1229,875425,1083824484.4,27-OCT-2019,32899,INE040A01034,
HDFCLIFE,EQ,614.9,622,612.35,619.65,621.95,610.5,890503,550739255.25,27-OCT-2019,21459,INE795G01014,
HDFCMFGETF,EQ,3525,3525,3501.05,3512,3510,3521.05,1548,5442919.85,27-OCT-2019,402,INF179K01CN1,
HDFCNIFETF,EQ,1221.98,1221.98,1213.53,1218.73,1216.35,1215.4,295,359537.73,27-OCT-2019,42,INF179KB1KP3,
HDFCSENETF,EQ,4166,4188,4144.07,4144.92,4145,4095.81,40,166246.22,27-OCT-2019,13,INF179KB1KQ1,
HDIL,EQ,1.9,1.9,1.9,1.9,1.9,2,208791,396702.9,27-OCT-2019,211,INE191I01012,
HEG,EQ,991,993.9,983,986.3,986,984.05,46220,45663194.75,27-OCT-2019,3237,INE545A01016,
HEIDELBERG,EQ,190,190,184.05,186.55,186.5,188.7,50602,9471334.25,27-OCT-2019,1043,INE578A01017,
HERCULES,EQ,87,87.7,86.5,87.05,87.5,86.1,1614,140658.4,27-OCT-2019,50,INE688E01024,
HERITGFOOD,EQ,306,319.8,305.05,312.55,311.4,305.9,10527,3291910.85,27-OCT-2019,544,INE978A01027,
HEROMOTOCO,EQ,2662,2691.95,2650,2668.9,2672.7,2657.55,69656,186321395.3,27-OCT-2019,4252,INE158A01026,
HESTERBIO,EQ,1788,1788,1752.1,1771.95,1775,1740.75,1258,2233039.7,27-OCT-2019,170,INE782E01017,
HEXATRADEX,BE,11.4,11.4,11.4,11.4,11.4,10.9,15,171,27-OCT-2019,2,INE750M01017,
HEXAWARE,EQ,341.9,341.9,337.4,339.4,339.85,339.35,112553,38254130.2,27-OCT-2019,2629,INE093A01033,
HFCL,EQ,17.1,17.25,17.1,17.2,17.25,17,256557,4415145.1,27-OCT-2019,464,INE548A01028,
HGINFRA,EQ,192.35,192.35,181.75,184.15,182.75,189.65,13387,2489394.8,27-OCT-2019,505,INE926X01010,
HGS,EQ,557.15,574,557.1,565.1,562.3,558.25,449,254293.05,27-OCT-2019,73,INE170I01016,
HIGHGROUND,BZ,0.4,0.45,0.4,0.45,0.4,0.4,50972,21210.7,27-OCT-2019,31,INE361M01021,
HIKAL,EQ,112.65,115,105.25,108.35,108.4,115.45,588816,64508069.75,27-OCT-2019,5863,INE475B01022,
HIL,EQ,1140,1149.9,1116.4,1135.25,1139,1101.75,6709,7621375.8,27-OCT-2019,875,INE557A01011,
HILTON,EQ,7.7,7.7,6.6,7.25,7.1,7.1,1222,8784.2,27-OCT-2019,30,INE788H01017,
HIMATSEIDE,EQ,153.15,154.75,152.4,153.85,154,151.65,14197,2176487.7,27-OCT-2019,296,INE049A01027,
HINDALCO,EQ,182.1,182.9,181.3,182.1,182.1,181.75,368603,67222144.05,27-OCT-2019,3220,INE038A01020,
HINDCOMPOS,EQ,172.05,178.95,172,174.85,174.1,171.1,408,71332.85,27-OCT-2019,42,INE310C01029,
HINDCOPPER,EQ,38.35,39.45,38.35,39.1,39,38,379395,14771949.25,27-OCT-2019,1916,INE531E01026,
HINDMOTORS,EQ,5.95,6.2,5.95,6,6,5.9,93645,563408.3,27-OCT-2019,155,INE253A01025,
HINDNATGLS,EQ,34.75,34.75,34.75,34.75,34.75,33.1,36,1251,27-OCT-2019,1,INE952A01022,
HINDOILEXP,EQ,98.5,98.9,96.05,98.1,98.4,96.8,32665,3209270.95,27-OCT-2019,437,INE345A01011,
HINDPETRO,EQ,302,303.65,302,302.7,302.2,301.05,177327,53665949.25,27-OCT-2019,2023,INE094A01015,
HINDUJAVEN,EQ,313.8,328.9,313.8,321.7,321,312.55,465,149488.7,27-OCT-2019,61,INE353A01023,
HINDUNILVR,EQ,2148,2148,2134.5,2139.75,2141.5,2145.1,85187,182303137.45,27-OCT-2019,5513,INE030A01027,
HINDZINC,EQ,214.5,218.7,212.25,216.95,216,211.1,444722,96307890.1,27-OCT-2019,5289,INE267A01025,
HIRECT,EQ,169.8,169.8,163.55,164.75,165,162.2,5105,843553.45,27-OCT-2019,130,INE835D01023,
HISARMETAL,EQ,56,56,53,53.05,53.5,53.45,2512,133778.7,27-OCT-2019,28,INE598C01011,
HITECH,EQ,146.05,147.6,144.95,145.05,145,144.6,588,85507.65,27-OCT-2019,15,INE106T01017,
HITECHCORP,EQ,83.7,89,80.1,84.3,84,83.9,222,18562.1,27-OCT-2019,12,INE120D01012,
HITECHGEAR,EQ,170.7,177.15,170.7,176.8,177.05,170.7,2191,385599.7,27-OCT-2019,64,INE127B01011,
HMT,BZ,14,14,13.8,13.8,13.8,13.75,551,7683.8,27-OCT-2019,5,INE262A01018,
HMVL,EQ,73.85,73.9,70.15,73.15,73.05,70.1,1655,119601.85,27-OCT-2019,33,INE871K01015,
HNDFDS,BE,603.75,603.75,585,597.05,597,585.05,804,477741.9,27-OCT-2019,44,INE254N01018,
HNGSNGBEES,EQ,3299.99,3386,3299.99,3371.66,3385.99,3291.94,13,43416.95,27-OCT-2019,9,INF732E01227,
HONAUT,EQ,28889,29100,28100,28669.05,29049,28718.55,943,26978525.5,27-OCT-2019,465,INE671A01010,
HONDAPOWER,EQ,1170,1170,1125.6,1137.7,1135.4,1144.5,365,415369.85,27-OCT-2019,57,INE634A01018,
HOTELEELA,EQ,8.3,8.5,8.15,8.35,8.3,8.1,121559,1014284.55,27-OCT-2019,258,INE102A01024,
HOVS,EQ,58.15,59.75,57.55,58.6,59.6,57.65,1131,66212.5,27-OCT-2019,28,INE596H01014,
HPL,EQ,40.4,40.8,35.95,38.95,38.65,39.55,30033,1153565.5,27-OCT-2019,383,INE495S01016,
HSCL,EQ,75,75.6,74.5,75.4,75.3,74.4,77932,5862574.75,27-OCT-2019,1308,INE019C01026,
HSIL,EQ,42.8,45.75,42.8,44.75,43.8,41.45,145024,6450495.55,27-OCT-2019,1121,INE415A01038,
HTMEDIA,EQ,18.25,19.75,18.2,19.4,19.5,18.45,48744,933804.05,27-OCT-2019,244,INE501G01024,
HUBTOWN,EQ,12.75,14,12.75,13.6,13.95,12.85,4775,64301.45,27-OCT-2019,49,INE703H01016,
HUDCO,EQ,35.5,36,35.25,35.5,35.5,35.25,159749,5667346.8,27-OCT-2019,1134,INE031A01017,
HUDCO,N2,1224,1230,1224,1226.68,1224.9,1197.9,165,202543.6,27-OCT-2019,12,INE031A07840,
HUDCO,N9,1220,1220,1220,1220,1220,1215.95,138,168360,27-OCT-2019,2,INE031A07AT4,
HUDCO,NE,1390.01,1390.01,1390.01,1390.01,1390.01,1406.95,10,13900.1,27-OCT-2019,1,INE031A07AB2,
IBMFNIFTY,EQ,115.65,115.65,115.65,115.65,115.65,112.71,10,1156.5,27-OCT-2019,1,INF666M01FS5,
IBREALEST,EQ,50,50.7,48.5,48.9,49.15,49.9,219615,10887268.25,27-OCT-2019,1494,INE069I01010,
IBUCCREDIT,N4,800,800,800,800,800,801,10,8000,27-OCT-2019,1,INE244L07085,
IBUCCREDIT,N6,750,750,750,750,750,725,10,7500,27-OCT-2019,1,INE244L07101,
IBUCCREDIT,ND,920,920,920,920,920,870.6,10,9200,27-OCT-2019,1,INE244L07184,
IBULHSGFIN,EQ,191.5,192.4,187.5,189.15,189,186.15,4020413,763292549.35,27-OCT-2019,42204,INE148I01020,
IBULHSGFIN,N8,600,600,600,600,600,601.85,100,60000,27-OCT-2019,6,INE148I07GJ7,
IBULHSGFIN,NA,694.99,694.99,694.99,694.99,694.99,579.99,1,694.99,27-OCT-2019,1,INE148I07GL3,
IBULHSGFIN,NE,500,500,500,500,500,551,22,11000,27-OCT-2019,8,INE148I08256,
IBULISL,EQ,54.9,57,54.9,54.9,54.9,57.75,32739,1798653.7,27-OCT-2019,172,INE126M01010,
IBVENTURES,E3,22.95,22.95,20.8,21.55,22,21.25,11372,245227.4,27-OCT-2019,63,IN9274G01034,
IBVENTURES,EQ,97.25,98.65,94.5,95.2,94.65,96.8,123712,11898819.3,27-OCT-2019,1281,INE274G01010,
ICEMAKE,SM,54.05,55.45,54.05,55.45,55.45,53.85,4000,219000,27-OCT-2019,2,INE520Y01019,
ICFL,N6,900,900,900,900,900,898,20,18000,27-OCT-2019,1,INE614X07076,
ICFL,N8,685,685,685,685,685,677.9,5,3425,27-OCT-2019,1,INE614X07092,
ICICI500,EQ,154.1,154.1,152.89,153.1,153.75,152.18,1635,250557.28,27-OCT-2019,27,INF109KC1CZ3,
ICICIB22,EQ,35.14,35.24,35.05,35.12,35.09,35.04,369406,12982606.75,27-OCT-2019,1255,INF109KB15Y7,
ICICIBANK,EQ,471,473.5,465,469.55,467.8,469.1,8207818,3850009414.1,27-OCT-2019,70202,INE090A01021,
ICICIBANKN,EQ,309.75,309.75,295.23,296.84,296.23,295.23,2941,872884.19,27-OCT-2019,70,INF109KC1E27,
ICICIBANKP,EQ,170,170,164,164.36,164.53,162.51,902,148617.91,27-OCT-2019,41,INF109KC1E35,
ICICIGI,EQ,1340.05,1370,1339,1361.85,1369,1329.25,134665,182607924.85,27-OCT-2019,7639,INE765G01017,
ICICIGOLD,EQ,35.2,35.2,34.6,35.2,35.2,35.15,47402,1667966.95,27-OCT-2019,1104,INF109KC1NT3,
ICICILIQ,EQ,999.95,1000,999.95,999.99,1000,999.99,1706,1705991.33,27-OCT-2019,22,INF109KC1KT9,
ICICILOVOL,EQ,97,99.25,92.28,92.53,92.74,92.56,1819,168785.31,27-OCT-2019,143,INF109KB10T8,
ICICIMCAP,EQ,66,66,62.52,62.81,62.52,62.2,4359,273955.79,27-OCT-2019,77,INF109KB1XT3,
ICICINF100,EQ,126.82,126.82,126,126.59,126.6,125.35,1479,187455.43,27-OCT-2019,22,INF109KA1962,
ICICINIFTY,EQ,122.32,135.5,122.11,122.32,122.39,122.03,57713,7070240.48,27-OCT-2019,4900,INF109K012R6,
ICICINV20,EQ,60,60,56,56.31,56.4,56.02,3958,223122.83,27-OCT-2019,300,INF109KB1WY5,
ICICINXT50,EQ,29,29,27,28.31,28.39,28.24,4580,130203.44,27-OCT-2019,163,INF109KC1NS5,
ICICIPRULI,EQ,487.4,488.9,483,485.15,485,483.9,248519,120756334.1,27-OCT-2019,6220,INE726G01019,
